name,path,usage_count,complexity,has_tests,duplicates_count,duplicate_sample,category,priority_score
BankrollMetrics,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\features\user\BankrollMetrics.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
FeatureStatusPanel,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\FeatureStatusPanel.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
CompactFilterBar,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\filters\CompactFilterBar.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
FluentLiveFilters,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\filters\FluentLiveFilters.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
InGameTimeFilter,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\filters\InGameTimeFilter.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
QuantumFilters,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\filters\QuantumFilters.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
IntegrationStatus,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\IntegrationStatus.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
EnhancedIntelligenceViews,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\intelligence\EnhancedIntelligenceViews.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
EnhancedModuleManagement,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\intelligence\EnhancedModuleManagement.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
EnhancedModuleSection,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\intelligence\EnhancedModuleSection.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
ModuleEnhancement,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\intelligence\ModuleEnhancement.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
ModuleEnhancements,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\intelligence\ModuleEnhancements.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
ModuleManagementEnhanced,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\intelligence\ModuleManagementEnhanced.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
AdvancedSidebar,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\layout\AdvancedSidebar.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
CyberHeader,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\layout\CyberHeader.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
CyberLayout,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\layout\CyberLayout.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
CyberSidebar,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\layout\CyberSidebar.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
EliteSportsHeader,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\layout\EliteSportsHeader.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
EnhancedModernLayout,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\layout\EnhancedModernLayout.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
SmartLineupBuilder,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\lineup\SmartLineupBuilder.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
LineupComparisonTable,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\LineupComparisonTable.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
SavedLineups,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\lineups\SavedLineups.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
MarketIntelligence,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\market\MarketIntelligence.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
MarketAnalysisDashboard,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\MarketAnalysisDashboard.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
CyberTheme,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\mega\CyberTheme.tsx,0,0,False,286,"LiveOddsTicker,PropAnalysis,SafeButton",DELETE_UNUSED,1630.0
MegaAdminPanel,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\mega\MegaAdminPanel.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
MegaLayout,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\mega\MegaLayout.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
MegaPrizePicks,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\mega\MegaPrizePicks.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
MegaUI,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\mega\MegaUI.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
MLPredictions,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\MLPredictions.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
MobileOptimizedInterface,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\mobile\MobileOptimizedInterface.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
MonitoringDashboard,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\monitoring\MonitoringDashboard.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
PerformanceAlertContainer,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\monitoring\PerformanceAlertContainer.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
UnifiedNavigation,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\navigation\UnifiedNavigation.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
NoResultsFallback,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\NoResultsFallback.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
OllamaStatus,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\OllamaStatus.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
UltraAccuracyOverview,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\overview\UltraAccuracyOverview.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
AdvancedConfidenceVisualizer,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\prediction\AdvancedConfidenceVisualizer.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
BetRecommendationCard,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\prediction\BetRecommendationCard.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
BetRecommendationList,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\prediction\BetRecommendationList.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
MoneyMakerResults,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\prediction\MoneyMakerResults.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
PredictionExplanationModal,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\prediction\PredictionExplanationModal.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
PredictionForm,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\prediction\PredictionForm.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
QuantumPredictionsInterface,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\prediction\QuantumPredictionsInterface.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
ShapValueBar,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\prediction\ShapValueBar.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
UltraAccuracyDashboard,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\prediction\UltraAccuracyDashboard.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
UncertaintyIndicator,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\prediction\UncertaintyIndicator.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
UnifiedPredictionInterface,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\prediction\UnifiedPredictionInterface.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
DailyFantasyIntegration,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\predictions\DailyFantasyIntegration.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
FantasyPredictionEnhancer,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\predictions\FantasyPredictionEnhancer.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
LivePredictions,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\predictions\LivePredictions.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
PayoutPreviewPanel,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\predictions\PayoutPreviewPanel.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
PredictionGenerator,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\predictions\PredictionGenerator.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
SHAPChart,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\predictions\SHAPChart.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
UniversalPredictions,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\predictions\UniversalPredictions.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
ProfilePage,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\profile\ProfilePage.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
UnifiedProfile,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\profile\UnifiedProfile.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
PropAnalysis,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\PropAnalysis.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,SafeButton",DELETE_UNUSED,1630.0
PropGPT,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\PropGPT.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
RealTimeDataStream,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\realtime\RealTimeDataStream.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
RealTimeUpdates,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\RealTimeUpdates.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
EnhancedRevolutionaryInterface,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\revolutionary\EnhancedRevolutionaryInterface.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
RevolutionaryAccuracyInterface,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\revolutionary\RevolutionaryAccuracyInterface.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
UltimateSettingsPage,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\settings\UltimateSettingsPage.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
UnifiedSettingsInterface,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\settings\UnifiedSettingsInterface.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
BettingButton,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\common\buttons\BettingButton.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
BettingButtonGroup,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\common\buttons\BettingButtonGroup.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
QuickBetButton,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\common\buttons\QuickBetButton.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
DataUnavailableMessage,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\common\DataUnavailableMessage.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
MainLayout,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\common\layout\MainLayout.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
RiskLevelIndicator,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\common\RiskLevelIndicator.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
SafeButton,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\common\SafeButton.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
ToastProvider,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\common\ToastProvider.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
ValidationStatus,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\common\ValidationStatus.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
RiskReasoningDisplay,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\RiskReasoningDisplay.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
advanced-charts,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\ui\advanced-charts.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
tabs-simple,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\ui\tabs-simple.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
SimpleToaster,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\SimpleToaster.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
UnifiedMoneyMakerIntegration,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\strategy\UnifiedMoneyMakerIntegration.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
UnifiedStrategyConfig,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\strategy\UnifiedStrategyConfig.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
UnifiedStrategyEngineDisplay,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\strategy\UnifiedStrategyEngineDisplay.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
StrategyAutomationToggle,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\StrategyAutomationToggle.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
ThemeDemo,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\ThemeDemo.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
ToggleSidebar,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\ToggleSidebar.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
TrendingProps,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\TrendingProps.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
IntelligentMergedInterface,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\unified\IntelligentMergedInterface.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
ArbitrageHunter,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\user-friendly\ArbitrageHunter.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
ComprehensiveUserProfile,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\user-friendly\ComprehensiveUserProfile.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
ConsolidatedUserProfile,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\user-friendly\ConsolidatedUserProfile.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
PortfolioCommander,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\user-friendly\PortfolioCommander.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
RiskEngineInterface,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\user-friendly\RiskEngineInterface.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
SettingsTest,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\user-friendly\SettingsTest.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
SimpleSettings,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\user-friendly\SimpleSettings.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
UltimateOpportunityScanner,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\user-friendly\UltimateOpportunityScanner.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
UserFriendlyApp_fixed,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\user-friendly\UserFriendlyApp_fixed.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
UserFriendlyDashboard_Production,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\user-friendly\UserFriendlyDashboard_Production.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
WebSocketBatchingAnalytics,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\WebSocketBatchingAnalytics.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
WebSocketLoadBalancerAnalytics,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\WebSocketLoadBalancerAnalytics.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
WebSocketSecurityDashboard,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\WebSocketSecurityDashboard.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
input,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\ui\input.tsx,124,2,False,0,,ADD_TESTS,1440.2
ArbitragePage,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\ArbitragePage.tsx,0,0,True,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1430.0
BetBuilder,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\features\betting\BetBuilder.tsx,0,0,True,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1430.0
RiskManagerPage,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\RiskManagerPage.tsx,0,0,True,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1430.0
select,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\ui\select.tsx,110,13,False,0,,ADD_TESTS,1301.3
label,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\ui\label.tsx,106,2,False,1,Label,ADD_TESTS,1265.2
Settings,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\user-friendly\Settings.tsx,53,2,False,2,Settings,ADD_TESTS,740.2
Card,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\base\Card.tsx,32,3,False,0,,ADD_TESTS,520.3
Tooltip,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\base\Tooltip.tsx,21,12,False,0,,ADD_TESTS,411.2
Badge,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\base\Badge.tsx,21,3,False,0,,ADD_TESTS,410.3
Button,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\base\Button.tsx,20,5,False,0,,ADD_TESTS,400.5
ErrorBoundary,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\ErrorBoundary.tsx,12,3,False,0,,ADD_TESTS,320.3
ShapExplanation.test,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\prediction\__tests__\ShapExplanation.test.tsx,0,0,False,22,"PredictionExplanationModal.test,FantasyPredictionEnhancer.test,ConfidenceBandChart.test",DELETE_UNUSED,310.0
Tabs,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\base\Tabs.tsx,8,29,False,0,,ADD_TESTS,282.9
Alert,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\base\Alert.tsx,8,2,False,0,,ADD_TESTS,280.2
UserProfile,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\UserProfile.tsx,7,4,False,0,,ADD_TESTS,270.4
MetricCard,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\ui\MetricCard.tsx,6,17,False,0,,ADD_TESTS,261.7
LoadingOverlay,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\ui\LoadingOverlay.tsx,6,10,False,0,,ADD_TESTS,261.0
RiskAssessmentMatrix.test,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\analytics\__tests__\RiskAssessmentMatrix.test.tsx,0,0,False,11,"PredictionExplanationModal.test,FantasyPredictionEnhancer.test,ConfidenceBandChart.test",DELETE_UNUSED,255.0
BetRecommendationCard.test,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\prediction\__tests__\BetRecommendationCard.test.tsx,0,0,False,11,"PredictionExplanationModal.test,FantasyPredictionEnhancer.test,ConfidenceBandChart.test",DELETE_UNUSED,255.0
BetRecommendationList.test,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\prediction\__tests__\BetRecommendationList.test.tsx,0,0,False,11,"PredictionExplanationModal.test,FantasyPredictionEnhancer.test,ConfidenceBandChart.test",DELETE_UNUSED,255.0
PredictionExplanationModal.test,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\prediction\__tests__\PredictionExplanationModal.test.tsx,0,0,False,11,"FantasyPredictionEnhancer.test,ConfidenceBandChart.test,ShapExplanation.test",DELETE_UNUSED,255.0
DailyFantasyIntegration.test,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\predictions\__tests__\DailyFantasyIntegration.test.tsx,0,0,False,11,"PredictionExplanationModal.test,FantasyPredictionEnhancer.test,ConfidenceBandChart.test",DELETE_UNUSED,255.0
FantasyPredictionEnhancer.test,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\predictions\__tests__\FantasyPredictionEnhancer.test.tsx,0,0,False,11,"PredictionExplanationModal.test,ConfidenceBandChart.test,ShapExplanation.test",DELETE_UNUSED,255.0
PredictionGenerator.test,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\predictions\__tests__\PredictionGenerator.test.tsx,0,0,False,11,"PredictionExplanationModal.test,FantasyPredictionEnhancer.test,ConfidenceBandChart.test",DELETE_UNUSED,255.0
BankrollTracker.test,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\ui\__tests__\BankrollTracker.test.tsx,0,0,False,11,"PredictionExplanationModal.test,FantasyPredictionEnhancer.test,ConfidenceBandChart.test",DELETE_UNUSED,255.0
ConfidenceBandChart.test,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\ui\__tests__\ConfidenceBandChart.test.tsx,0,0,False,11,"PredictionExplanationModal.test,FantasyPredictionEnhancer.test,ShapExplanation.test",DELETE_UNUSED,255.0
